id,create_at,text,user_name,user_description,user_followers_count,user_friends_count,state,county,city
1313485601098919936,2020-10-06T14:25:45.000Z,@Breaking911 @ChrisCuomo Kind of like how Chris did when he left his house and walked around as a COVID+ patient but who’s keeping score?,Jay_S127,null,84,1163,Florida,Hillsborough,Tampa
1313499922474303489,2020-10-06T15:22:39.000Z,CNN: CNN Poll: Biden expands lead over Trump after contentious debate and President's Covid diagnosis.https://t.co/CP4pld63Z7via @GoogleNews,BerniceGriggs11,There is no Happiness without Giving.,219,356,Utah,Salt Lake,South Jordan
1313512655462727680,2020-10-06T16:13:15.000Z,This man told yall dont be afraid of Covid....210000+ Americans have died. Over 1000000 worldwide. Y’all have every reason to be afraid of this virus.,redskin_robb,27. Male #KINGDREADHEAD Dont get anything confused. Im Black. like black black. im black mixed with black mixed with the melanated blood of my ancestors. ⚫️🟢🔴,269,451,North Carolina,Wake,Raleigh
1313529887123140608,2020-10-06T17:21:43.000Z,Fuck COVID or rape yourself,thejordanmoose,I BEAT RAPE and left it cryin like a bitch @silence_thecrow is the worst band on this fucking earth —check that Dark Water shit out,145,40,Nevada,Clark,Paradise
1313540838434185219,2020-10-06T18:05:14.000Z,Nobody cares about the fucking stock market they are worried about the sorry ass job you’ve done handling the covid 19 pandemic you ass hat,CharayLynYoho,27. OH. 🏳️‍🌈,134,451,Ohio,Stark,Alliance
1313555044621484032,2020-10-06T19:01:41.000Z,The two things that have hit Trump’s poll number to date have been the govt shutdown and initial covid response. His closing argument seems based on replicating a version of both.,tbender,Commercially reasonable efforts,253,786,New Jersey,Essex,Glen Ridge
1313562713738674176,2020-10-06T19:32:10.000Z,@YoungForIowa David your social media strategy seems to be a one trick pony. Perhaps you’d like to comment on the president shutting down COVID relief negotiations. Iowans are hurting and your president just denied any chance of relief measures until after the election.,joywilhelm,Searching for the meaning of life between cocktail hours.,79,334,Iowa,Polk,West Des Moines
1313572204051918859,2020-10-06T20:09:53.000Z,#OpenAmerica Trump says he is ending COVID-19 relief negotiations until after the election https://t.co/CXxcCa000B,stevenamcqueen,Purdue 🏀 Purdue 🏈 Cubs ⚾️ Golf 🏌️‍♀️ Steelers 🏈 conservative 🇺🇸,1110,552,Indiana,Hamilton,Carmel
1313588730838552576,2020-10-06T21:15:33.000Z,Keeping patients and visitors safe one screening at a time. #covid #covid19 #emory #emoryhealthcare #healthcare #cancercenter https://t.co/vbReA8jC4w,TerrillNicole,null,521,2060,Georgia,Fulton,Atlanta
1313603634324598785,2020-10-06T22:14:46.000Z,@JenniferJJacobs Covid house,bertha1957,Neurologist from Natchez MS,395,1180,Arizona,Maricopa,Sun City West
1313612617345359874,2020-10-06T22:50:28.000Z,Coach Bowden will beat Covid...He's a winner. Lets go Coach 💪💪💪,BWattNOL3,Greer SC #864 #NOLES #FSUTwitter #Braves. I have no inside sources for my sports teams #RIPBillyConforto,773,1381,South Carolina,Greenville,Wade Hampton
1313618228325748736,2020-10-06T23:12:46.000Z,@CajunBlueAZ1 @MarsAscendant It was a matter of not if but when covid caught him.,SaundraBales,Wife of a Vietnam Vet. Mom of Sp. Ed. Teacher. A Grandmother.Chickasaw/Choctaw Tribal Member. An American Patriot of the U.S. Constitution #TheResistance#FBR,14408,15566,Arizona,Maricopa,Phoenix
1313623632002732032,2020-10-06T23:34:14.000Z,@Mike_Pence @VP Geez Steve Miller one of the Trump Bunch has Covid. Maybe someone ought to do some contact tracing?Dr Conley is a joke!,gmachickk,null,234,2,California,Sacramento,Folsom
1313634698221047808,2020-10-07T00:18:12.000Z,(July) White House to hospitals: Bypass CDC report COVID-19 data directly to HHS https://t.co/UItIZxXpD7,TEZNYC,"From the ""What's goin' down?"" episode of ""That's My Momma!” • 1998-2002 Sasebo Japan (LPD 8 - LPD 10) Gator Navy - currently 19107",2434,4990,Pennsylvania,Philadelphia,Philadelphia
1313646204224499712,2020-10-07T01:03:56.000Z,i got invited to two brunches this sunday lmao i guess we jst decided covid aint real anymore,astoldby_shy,sassy self-absorbed 20smth talks faeries + edu policy || 🇱🇷 || writer || manic pixie... not ur dream girl tho 🧚🏾‍♀️ || she/her,1001,409,New York,New York,Manhattan
1313655643966824448,2020-10-07T01:41:26.000Z,Hypocrisy is easy with Trump and his Covid ridden basket of deplorables,LowellFinson1,Father husband grandfather brother uncle attorney with 2 nephews serving the country and happy to be a Californian. Worried for our nation.,115,337,California,Los Angeles,Los Angeles
1313666135129194497,2020-10-07T02:23:08.000Z,When you can’t trust that 45 has Covid-19 because he’s told so many lies before #VoteHimOut2020,GLThompson1911,Educator. Ph.D. Southern University Track and Field Hall of Fame. Proud member of Kappa Alpha Psi Fraternity Inc.,239,548,Louisiana,East Baton Rouge,Zachary
1313678240351842304,2020-10-07T03:11:14.000Z,@rak_strong Poor Covid. Makes me sad it has to inhabit that vile creature.,Keridwen50,Female. Pisces. Wiccan. Mother. Anthropologist. Liberal. Friend. Human.,89,393,Georgia,Carroll,Carrollton
1313702683849773056,2020-10-07T04:48:21.000Z,I see folks blaming the people living in our neighborhoods for the COVID spike. All of you should blame the Governor for not canceling rent making it impossible for working-class people to quarantine. Many of us from these zip codes are risking infection to pay rent.,disruptionary,Bernie Delegate | Co-founder: @bernlennials @reformersnew @bappnyc | Got Ranked Choice Voting passed in NYC | Candidate for NY City Council 24 | she/her,12491,1380,New York,Queens,Queens
1313748428036304896,2020-10-07T07:50:08.000Z,@realDonaldTrump Shut up COVID-19 man,jesusucsb,.. Teacher Student.. I say lot's of real shit.. #fantasyfootball expert #Softball Champion 2x. Deport Trump. ARMY Veteran . Unpaid Indivisible!,536,2250,California,Orange,Anaheim
1313815475743203328,2020-10-07T12:16:33.000Z,Voting in Maine begins  it’s clear ME ppl want a Sen like @SaraGideon that works for them  doesn’t get pressured to deny benefits to COVID ppl/businesses & won’t reduce HC benefits. #wtpSenate#wtpBLUE #ONEV1,DougHarding7,Focused on political campaigns in best interest to country. #Biden4Pres #MikeLevin #KatiePorter #MarkKellyAzSen #GoBlue,7440,8111,California,Orange,Mission Viejo
1313837645500424194,2020-10-07T13:44:39.000Z,Further more if it Haskins does have COVID or they think he might just say that. Cause the framing of all this confidence killing,ViewsFromThe50,Gamecock Football fan for some reason. #SteelerNation. I blog about the NFL and other things as well. @gunslingerviews @tedsmusicblog.,1113,980,South Carolina,Lexington,Springdale
1313855591681585154,2020-10-07T14:55:57.000Z,When your shitbag Republican senator cold calls you about COVID-19 and a Townhall to try to spin....but he himself was recently infected with the virus.Dear @SenThomTillis I like political leaders who don’t get infected with the pandemic. Voting @CalforNC #ThomTillis https://t.co/qkzbmDpB19,BarefootedBeast,Big bespectacled shaggy glutton. Bad artist & cook. Barefoot always. He/him. Feral and primal. Father. Middle-aged dad vibe. BLM,1017,1611,North Carolina,Wake,Holly Springs
1313868983406407683,2020-10-07T15:49:10.000Z,@realDonaldTrump FAKE FRUMPY! YOUR FAKING YOUR COVID INFECTION TO GET SYMPATHY!!!! YOU'RE SICK BUT SICK IN THE HEAD!!! THIS IS JUST A POLITICAL PLOY TO TRY & GET RE-ELECTED! YOU LOSE LARD ASS!😂😅😂😂😂,Chrissybug53,Retired Registered Nurse Retired Funeral Director/Embalmer Married 39 yrs- 7/26/81. Hubby is a Musician - Drummer.,103,91,Illinois,Cook,Chicago
1313890102834270208,2020-10-07T17:13:06.000Z,This would help My FAMILY so so much! COVID has torn us apart. Jobs we’ve lost food that’s not on our table anymore! Please @MrBeastYT I would love this opportunity & know I could live up to the part 🙏🙏 #OneChance #MrBeast,JPsAllDay1990,Actor. Voice Guy. Check Me Out On My Truth Be Told Podcast: https://anchor.fm/james-c-turner-jr,2908,4008,Ohio,Cuyahoga,Garfield Heights
1313907734702706689,2020-10-07T18:23:09.000Z,Don't expect big movies to come in theaters soon due to COVID-19 just indy films in your area's small chains.,JoshX1993,Student artist Arts Of The World/Poems In Person owner NYY NYG NYR & Nickelodeon fan PBS/NPR viewer Democrat supporter & God follower. Tweets made by me.,1401,1366,New York,New York,Manhattan
1313929661907431426,2020-10-07T19:50:17.000Z,@unleashthetea @ProjectLincoln Oh sure. Give the worst president in US History (nobody else is even close!!) four more years! By all means he has done such an awesome job on covid....right?,boochalocka,ObamaRepublican proud Democrat 4th of 8 ‘Nova alum father of 2 college kids CV19-survivor husband to a Greek Goddess.#resist 🌈🇺🇸🌊,267,479,Connecticut,Fairfield,Old Greenwich
1313944503976427520,2020-10-07T20:49:16.000Z,@DrDenaGrayson @mcgee_mom It is almost as if #trump wants the entire country to be #infected with #COVID,beshannonphotos,Serious amatuer photographer that likes to travel and shoot photos http://500px.com/brianshannonphotography,788,1331,Virginia,Fairfax,Newington
1313963842892951563,2020-10-07T22:06:07.000Z,This is unprecedented in our time. Rarely in the past have #Physicians been strongly political and I cannot recall that a #medicaljournal has publicly criticized a sitting President so harshly. These are unique times #Covid19 #coronavirus SARS-cov-2 COVID-19 @NEJM @cnnbrk,NeilFlochMD,All opinions my own not my employer #Surgeon Author Editor @soard_journal #Surgery #Obesity & #covid19 #bariatricsurgery #diabetes @obsmchat @MayoClinic trained,130274,123765,Connecticut,Fairfield,Norwalk
1313978134199504897,2020-10-07T23:02:54.000Z,@JoeBrunoWSOC9 @wsoctv Are these all covid related? I remember there being a shooting in 2019 at the epicenter and the city decided all night life had to be out of the complex by this year.. or am I remembering wrong..,madi_thebaddie,In the world not of it 🌎🙏🏼✨✝️✡️ Israel 🇮🇱 Los Angeles 🌴 Charlotte 🌤,120,242,North Carolina,Mecklenburg,Charlotte
1313992117182590976,2020-10-07T23:58:28.000Z,Yo Travis I could use my student loans being paid off. Covid = no sports = no job for me.,chellstafford14,❂ utah kinesiology ♡ (LW) (KZ) ࿎,509,810,Utah,Salt Lake,Midvale
1314003474477125639,2020-10-08T00:43:35.000Z,@ShaunaTurner72 Well I was really praying for my enemy to die. Now I just want him to live the rest of his life suffering the horrible aftermath of covid. Maybe bedridden in diapers. I have been turned into a monster by this racist piece of shit. Pray for my heart to heal,HelenBr53419269,Family is number one.,3,48,Florida,Palm Beach,Palm Beach Gardens
1314012133764595712,2020-10-08T01:18:00.000Z,Freedom of choice...to die of COVID because they don't like masks. #VPDebate,DavidLeninhawk,I mostly tweet about movies and politics. I have a BA in Film Studies. My cat is very poofy.,287,663,North Carolina,Wake,Cary
1314015895442857984,2020-10-08T01:32:57.000Z,Mike scribbles notes furiously on his notepad. 1. Pick up Mother’s dry cleaning2. Quart of buttermilk 3. Oil based lube 4. Rapid COVID test#VPDebate2020 #BidenHarris2020,scraptordelight,Love my beautiful family The Bachelor music writing teaching & washing my hands. “What have you got to lose?” That’s the president’s motto?! #Blue2020,2560,3052,Pennsylvania,Montgomery,Wyncote
1314019816357986304,2020-10-08T01:48:32.000Z,@ScottWalker @JoeBiden Do you have COVID-19?,gjzielinski,Union-born Brewers fan. WashPost ChiTrib Onion UW alum. Dem hack. John Brown=prophet. Franciscan. Tweets=Mine. Luke 1:52-53. Nie moje małpy nie mój cyrk.,2855,2925,Illinois,Cook,Chicago
1314022899397918721,2020-10-08T02:00:47.000Z,By DJT’s own standards succumbing to covid makes him a sucker and loser. #VPDebate #VPDebate2020,MaribethMooney,A Goddamned Ray of Sunshine ☀️ She/Her #binders,1027,700,New York,New York,Manhattan
1314027947569942530,2020-10-08T02:20:50.000Z,@EM_RESUS @TGalore2 Pink eye is one of the signs of Covid!,pat1944,I have Terminal Stage 4 Bone Cancer. I want to see Trump out of White House before I die . # Resistance! Photo above is my beautiful granddaughter !,3864,4993,Oregon,Deschutes,Bend
1314032452873129987,2020-10-08T02:38:44.000Z,I just need that fly to get a covid test,gregpalmer,NYer growing a company at @1stdibs. Bon vivant 🏳️‍🌈 ✈️ foodie wino gamer wanderluster. New 🐶 dad to Lizzie. Opinions just mine.,6198,1173,Massachusetts,Barnstable,Provincetown
1314038251733372935,2020-10-08T03:01:47.000Z,@megynkelly Covid pink eye,Carlasings,null,92,868,New Jersey,Monmouth,Robertsville
1314045929192714240,2020-10-08T03:32:17.000Z,@GeodanNew @MRSS11224611 Trump cured w/o vaccine. Back to Normal rally. SF Dolores Park. Sat. 12 noon Sweden now has a ZERO Covid death rate bc they do not wear masks. All of EU is now following Sweden. Sweden has proven they can beat Covid w/o masks or a vaccine. No vaccines necessary. ❤️,paul_kangas,☀️Solar Justice builds 1000-panel Solar Schools in SF & creates union wage jobs to stop global Warming.,584,585,California,San Francisco,San Francisco
1314071938138955777,2020-10-08T05:15:38.000Z,"Did Everyone Hear Pence Say He & Trump ""Trust The American People Enough To Make Their Own Decisions?"" Then WHY Did Trump LIE To Us About Covid-19?",ArtModern,I'm an art dealer critic & writer who bought his first painting in Paris in 1965. Love good art food wine film travel & the SF Bay Area.,1016,2657,California,Contra Costa,Martinez
1314127381989392385,2020-10-08T08:55:57.000Z,@kylegriffin1 Always with the idiot white man soon-to-be Covid positive. Somehow they just don’t get that these rapid Covid test have a very high false negative and can NOT be trusted. IDIOTS!,SanAntoGuera,Resilient vulnerable hopeful. Liverpool born; San Anto raised. Starr County RGV roots; 8th Gen Tejana. Austinite since '81; Pilates Addict TXDEM UT TXEx,663,2252,Texas,Travis,Austin
1314176704684982278,2020-10-08T12:11:57.000Z,@kayleighmcenany @Mike_Pence You are felicitous and high from your Covid meds,orlandoribbons,Since 6/12/16 over 1 Million Ribbons have been made to honor #The49 #Orlando. Love ambassador. #Kindness #Love #YouMatter #TheRibbonMaker❤️🧡💛💚💙💜🤍🤎🖤,7123,6367,Florida,Seminole,Altamonte Springs
